observation_id,observation_type,entity_type,entity_id,location_id,observation_timestamp,description,vehicle_id,source_system,observer_type,evidence_id,confidence_score,created_at
OBS000125,ANPR,PERSON,P03894,L01317,2025-11-17 18:36:05,An observation associated Aarav Deshmukh with the area around Apartment 270; corroboration is required.,V00859,Field_Log,Officer,EV11125,0.93,2025-06-08 20:48:08
OBS000126,FIELD_OBSERVATION,PHONE,PH03069,L00545,2025-06-22 17:30:16,Source FIELD_OBSERVATION recorded 971****582 at Market 808 around 17:30.,,Field_Log,Analyst,EV11126,0.87,2026-02-19 17:58:29
OBS000127,CCTV,PERSON,P01724,L00049,2025-11-18 19:21:21,Source CCTV recorded Mohit Shah at Hotel 174 around 19:21.,V00365,CCTV_Network,Analyst,EV11127,0.81,2026-04-06 13:58:28
OBS000128,SURVEILLANCE,PERSON,P03358,L01192,2025-06-04 07:14:14,Source SURVEILLANCE recorded Rahul Mishra at Warehouse 491 around 07:14.,,Synthetic_Intelligence_Feed,Analyst,EV11128,0.84,2025-11-05 15:49:16
OBS000129,PATROL,PERSON,P02493,L00384,2025-01-30 03:41:07,Source PATROL recorded Neha Gupta at Office 286 around 03:41.,,Field_Log,Officer,EV11129,0.74,2026-01-18 03:40:34
OBS000130,INTELLIGENCE,ACCOUNT,A00463,L01575,2025-08-09 21:59:52,Account ACCT****5174 was observed near Warehouse 34 in Dewas.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV11130,0.89,2026-02-26 01:45:39
OBS000131,ANPR,PERSON,P01644,L01717,2025-04-29 21:31:09,Source ANPR recorded Amit Chauhan at Warehouse 525 around 21:31.,V00107,Field_Log,CCTV_System,EV11131,0.85,2026-04-05 22:26:34
OBS000132,FIELD_OBSERVATION,VEHICLE,V01050,L01083,2025-10-07 21:37:43,Source FIELD_OBSERVATION recorded UP33GH4226 at Warehouse 906 around 21:37.,V01050,ANPR_System,Officer,EV11132,0.79,2026-08-19 19:29:50
OBS000133,CCTV,VEHICLE,V00906,L00955,2025-03-07 09:54:14,Source CCTV recorded DL19EF6427 at Station 665 around 09:54.,V00906,CCTV_Network,CCTV_System,EV11133,0.94,2026-08-29 20:40:16
OBS000134,SURVEILLANCE,PERSON,P01551,L00410,2026-08-12 02:56:46,Source SURVEILLANCE recorded Riya Chauhan at Office 924 around 02:56.,,Field_Log,Patrol_Unit,EV11134,0.79,2025-09-30 05:03:35
OBS000135,PATROL,PERSON,P01050,L00107,2025-11-14 18:17:09,Person Karan Patel was observed near Office 610 in Bengaluru.,,CCTV_Network,CCTV_System,EV11135,0.90,2026-11-02 08:17:43
OBS000136,INTELLIGENCE,ORGANIZATION,O0287,L01591,2026-12-27 06:49:19,An observation associated Sharma Services with the area around Warehouse 123; corroboration is required.,,Field_Log,Officer,EV11136,0.77,2025-10-26 03:36:51
OBS000137,ANPR,ACCOUNT,A00738,L01405,2026-10-07 14:22:47,Source ANPR recorded ACCT****7920 at Hotel 875 around 14:22.,,Synthetic_Intelligence_Feed,Automated_Camera,EV11137,0.82,2025-09-18 13:28:53
OBS000138,FIELD_OBSERVATION,VEHICLE,V00088,L00644,2026-07-24 08:12:42,Source FIELD_OBSERVATION recorded MP64GH7677 at Industrial Area 216 around 08:12.,V00088,ANPR_System,Automated_Camera,EV11138,0.95,2026-04-23 03:37:54
OBS000139,CCTV,PERSON,P03975,L01856,2025-06-24 03:55:39,Source CCTV recorded Neha Joshi at Hotel 28 around 03:55.,,Field_Log,CCTV_System,EV11139,0.76,2026-02-14 07:56:03
OBS000140,SURVEILLANCE,PERSON,P01427,L01511,2026-10-27 07:30:31,Source SURVEILLANCE recorded Sanjay Shah at Warehouse 445 around 07:30.,V00465,Synthetic_Intelligence_Feed,CCTV_System,EV11140,0.87,2026-06-29 22:29:30
OBS000141,PATROL,PERSON,P00881,L00402,2025-04-28 20:17:29,Source PATROL recorded Yash Saxena at Junction 624 around 20:17.,,Field_Log,Analyst,EV11141,0.90,2025-07-24 01:24:01
OBS000142,INTELLIGENCE,PERSON,P03021,L01027,2025-01-20 23:25:14,Source INTELLIGENCE recorded Kavya Yadav at Market 340 around 23:25.,,Synthetic_Intelligence_Feed,Automated_Camera,EV11142,0.87,2025-03-22 19:09:18
OBS000143,ANPR,PHONE,PH02475,L00659,2025-05-09 12:44:05,Source ANPR recorded 942****497 at Warehouse 195 around 12:44.,,CCTV_Network,Patrol_Unit,EV11143,0.97,2026-04-20 14:52:37
OBS000144,FIELD_OBSERVATION,PERSON,P03007,L01216,2026-06-02 21:28:42,An observation associated Ananya Rathore with the area around Industrial Area 467; corroboration is required.,V00414,Synthetic_Intelligence_Feed,CCTV_System,EV11144,0.92,2026-10-09 16:13:25
OBS000145,CCTV,VEHICLE,V00687,L02352,2026-05-06 12:44:43,An observation associated MP44AB7877 with the area around Mall 814; corroboration is required.,V00687,CCTV_Network,Officer,EV11145,0.84,2025-10-09 20:02:28
OBS000146,SURVEILLANCE,PHONE,PH02674,L02046,2026-01-05 18:21:40,Phone 956****334 was observed near Industrial Area 422 in Hyderabad.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV11146,0.75,2026-11-20 13:26:28
OBS000147,PATROL,PERSON,P01043,L00406,2026-10-30 04:03:30,An observation associated Raj Verma with the area around Mall 651; corroboration is required.,,ANPR_System,Automated_Camera,EV11147,0.90,2025-07-20 07:33:45
OBS000148,INTELLIGENCE,VEHICLE,V00800,L00522,2026-05-04 19:35:53,An observation associated MH79GH3143 with the area around Station 134; corroboration is required.,V00800,CCTV_Network,Patrol_Unit,EV11148,0.80,2026-11-26 02:57:47
OBS000149,ANPR,ACCOUNT,A00080,L02484,2025-10-01 07:00:52,Source ANPR recorded ACCT****5435 at Apartment 613 around 07:00.,,ANPR_System,Officer,EV11149,0.73,2026-02-05 15:00:26
OBS000150,FIELD_OBSERVATION,ORGANIZATION,O0154,L01604,2025-12-12 08:01:33,Organization Shah Logistics was observed near Road 889 in Indore.,,Field_Log,Patrol_Unit,EV11150,0.77,2026-06-14 23:22:51
OBS000151,CCTV,PERSON,P01638,L02244,2026-11-15 16:15:25,Person Sanjay Joshi was observed near Junction 105 in Gwalior.,V01042,Synthetic_Intelligence_Feed,Officer,EV11151,0.74,2025-12-28 09:47:21
OBS000152,SURVEILLANCE,PERSON,P03160,L01365,2025-01-31 12:13:13,An observation associated Manish Mishra with the area around Market 720; corroboration is required.,,CCTV_Network,Officer,EV11152,0.84,2026-12-12 09:27:19
OBS000153,PATROL,ACCOUNT,A00048,L00780,2026-09-10 14:49:08,Account ACCT****3594 was observed near Market 344 in Bengaluru.,,CCTV_Network,Officer,EV11153,0.92,2025-06-13 17:49:20
OBS000154,INTELLIGENCE,PHONE,PH03675,L02455,2026-01-30 05:14:41,Source INTELLIGENCE recorded 948****231 at Market 750 around 05:14.,,Synthetic_Intelligence_Feed,CCTV_System,EV11154,0.96,2025-08-27 16:21:34
OBS000155,ANPR,PERSON,P02008,L00826,2026-12-06 15:57:33,An observation associated Riya Patel with the area around Market 984; corroboration is required.,,CCTV_Network,Analyst,EV11155,0.88,2026-07-01 23:09:18
OBS000156,FIELD_OBSERVATION,PERSON,P02794,L00700,2025-12-23 21:24:40,Source FIELD_OBSERVATION recorded Varun Yadav at Junction 416 around 21:24.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV11156,0.85,2025-01-16 08:58:16
OBS000157,CCTV,PERSON,P03213,L00316,2026-01-13 03:19:39,An observation associated Riya Joshi with the area around Mall 372; corroboration is required.,V00300,Synthetic_Intelligence_Feed,Analyst,EV11157,0.74,2025-09-24 03:46:13
OBS000158,SURVEILLANCE,PERSON,P00551,L00957,2025-12-08 03:19:23,An observation associated Vihaan Verma with the area around Industrial Area 668; corroboration is required.,,CCTV_Network,Analyst,EV11158,0.82,2026-05-31 18:06:59
OBS000159,PATROL,PERSON,P03252,L01069,2025-06-05 10:18:41,An observation associated Neha Tiwari with the area around Hotel 776; corroboration is required.,V00139,CCTV_Network,Analyst,EV11159,0.83,2025-08-13 07:07:20
OBS000160,INTELLIGENCE,VEHICLE,V01185,L01513,2025-08-13 08:25:50,An observation associated MP81GH8108 with the area around Office 536; corroboration is required.,V01185,CCTV_Network,Officer,EV11160,0.93,2025-02-08 09:10:35
OBS000161,ANPR,PERSON,P02643,L01044,2026-04-05 08:51:13,Source ANPR recorded Nikhil Rathore at Mall 75 around 08:51.,,CCTV_Network,Officer,EV11161,0.81,2026-10-18 21:30:30
OBS000162,FIELD_OBSERVATION,ORGANIZATION,O0266,L01324,2025-04-01 17:10:41,Source FIELD_OBSERVATION recorded Deshmukh Logistics at Mall 99 around 17:10.,,ANPR_System,Automated_Camera,EV11162,0.85,2025-10-11 17:10:59
OBS000163,CCTV,PHONE,PH04080,L02016,2025-09-10 01:43:06,Phone 979****663 was observed near Warehouse 96 in Vadodara.,,CCTV_Network,Automated_Camera,EV11163,0.83,2025-10-03 13:41:38
OBS000164,SURVEILLANCE,ORGANIZATION,O0246,L00354,2025-12-29 12:02:46,An observation associated Joshi Transport with the area around Junction 396; corroboration is required.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV11164,0.83,2026-03-16 01:11:15
OBS000165,PATROL,PERSON,P01555,L01481,2026-06-16 12:14:37,Source PATROL recorded Ananya Shah at Warehouse 976 around 12:14.,,Synthetic_Intelligence_Feed,Automated_Camera,EV11165,0.75,2025-10-14 06:48:21
OBS000166,INTELLIGENCE,PERSON,P01964,L00947,2026-06-24 15:19:54,Source INTELLIGENCE recorded Ananya Rathore at Industrial Area 419 around 15:19.,,Synthetic_Intelligence_Feed,Automated_Camera,EV11166,0.95,2025-08-13 16:53:58
OBS000167,ANPR,PERSON,P00436,L01017,2026-06-25 16:07:54,Source ANPR recorded Ankit Bansal at Junction 241 around 16:07.,V00773,ANPR_System,Officer,EV11167,0.86,2025-05-16 20:52:57
OBS000168,FIELD_OBSERVATION,ORGANIZATION,O0446,L00198,2026-06-05 20:04:11,An observation associated Bansal Transport with the area around Station 896; corroboration is required.,,Field_Log,Officer,EV11168,0.81,2026-05-15 23:00:15
OBS000169,CCTV,PERSON,P00269,L00427,2025-08-29 10:08:36,Source CCTV recorded Vikram Deshmukh at Mall 876 around 10:08.,,Synthetic_Intelligence_Feed,Automated_Camera,EV11169,0.77,2026-07-28 20:14:09
OBS000170,SURVEILLANCE,PERSON,P03999,L00637,2025-09-19 01:56:41,Source SURVEILLANCE recorded Karan Yadav at Road 809 around 01:56.,,Synthetic_Intelligence_Feed,Officer,EV11170,0.78,2025-06-11 01:28:30
OBS000171,PATROL,ORGANIZATION,O0414,L01918,2026-04-04 22:41:44,Source PATROL recorded Patel Logistics at Warehouse 637 around 22:41.,,ANPR_System,Patrol_Unit,EV11171,0.87,2025-08-11 03:22:23
OBS000172,INTELLIGENCE,ACCOUNT,A00560,L02112,2025-03-19 21:02:40,Source INTELLIGENCE recorded ACCT****6721 at Road 617 around 21:02.,,Synthetic_Intelligence_Feed,Officer,EV11172,0.86,2026-03-01 12:35:43
OBS000173,ANPR,PERSON,P02964,L01541,2025-02-27 00:10:41,Source ANPR recorded Mohit Sharma at Hotel 763 around 00:10.,,CCTV_Network,Automated_Camera,EV11173,0.86,2025-01-10 16:23:50
OBS000174,FIELD_OBSERVATION,VEHICLE,V01164,L01540,2025-11-30 22:01:46,An observation associated DL99AB6869 with the area around Junction 669; corroboration is required.,V01164,Field_Log,CCTV_System,EV11174,0.77,2025-09-21 19:06:51
OBS000175,CCTV,ACCOUNT,A01047,L00318,2025-07-13 13:10:57,Account ACCT****4516 was observed near Road 749 in Jaipur.,,Field_Log,Analyst,EV11175,0.90,2025-02-24 22:45:53
OBS000176,SURVEILLANCE,PERSON,P00649,L01207,2026-03-05 04:16:51,Person Aarav Verma was observed near Mall 560 in Pune.,,ANPR_System,Patrol_Unit,EV11176,0.86,2025-02-17 11:35:04
OBS000177,PATROL,PHONE,PH03689,L01195,2026-03-22 13:15:13,An observation associated 944****770 with the area around Mall 961; corroboration is required.,,CCTV_Network,Analyst,EV11177,0.80,2025-02-17 15:21:39
OBS000178,INTELLIGENCE,PERSON,P01623,L02275,2026-12-05 04:41:34,Source INTELLIGENCE recorded Karan Tiwari at Junction 79 around 04:41.,,Synthetic_Intelligence_Feed,Analyst,EV11178,0.87,2025-10-18 19:42:50
OBS000179,ANPR,PERSON,P02335,L02191,2025-04-02 12:12:28,Person Meera Tiwari was observed near Warehouse 733 in Dewas.,,CCTV_Network,CCTV_System,EV11179,0.81,2025-01-28 16:36:38
OBS000180,FIELD_OBSERVATION,PHONE,PH00482,L00983,2026-04-15 21:28:44,An observation associated 970****799 with the area around Hotel 786; corroboration is required.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV11180,0.76,2026-04-27 08:18:22
OBS000181,CCTV,PERSON,P01078,L02152,2026-11-10 15:22:43,An observation associated Mohit Khan with the area around Road 830; corroboration is required.,,Synthetic_Intelligence_Feed,Officer,EV11181,0.96,2026-01-21 19:35:34
OBS000182,SURVEILLANCE,ACCOUNT,A00008,L01897,2026-01-06 08:33:46,Account ACCT****1842 was observed near Office 854 in Ahmedabad.,,Synthetic_Intelligence_Feed,CCTV_System,EV11182,0.73,2026-04-12 19:13:15
OBS000183,PATROL,PERSON,P02927,L00007,2025-10-27 22:07:46,Person Ananya Tiwari was observed near Mall 425 in Hyderabad.,V00213,Field_Log,Automated_Camera,EV11183,0.79,2025-07-05 20:42:54
OBS000184,INTELLIGENCE,PERSON,P01822,L00944,2025-11-08 11:44:26,Source INTELLIGENCE recorded Amit Joshi at Apartment 732 around 11:44.,V00856,Field_Log,Patrol_Unit,EV11184,0.86,2025-12-08 12:56:58
OBS000185,ANPR,VEHICLE,V00966,L00935,2026-06-02 21:30:25,An observation associated MP30EF8512 with the area around Warehouse 682; corroboration is required.,V00966,Field_Log,CCTV_System,EV11185,0.79,2025-08-04 22:49:11
OBS000186,FIELD_OBSERVATION,VEHICLE,V01182,L02349,2025-04-13 06:25:06,Vehicle GJ33GH5115 was observed near Junction 643 in Pune.,V01182,Field_Log,Patrol_Unit,EV11186,0.83,2026-07-26 21:42:56
OBS000187,CCTV,PERSON,P01048,L01238,2026-06-21 13:56:04,Person Rahul Shah was observed near Market 869 in Kanpur.,V01004,Field_Log,Analyst,EV11187,0.77,2026-04-02 21:36:21
OBS000188,SURVEILLANCE,VEHICLE,V00035,L02043,2026-01-13 16:59:21,Vehicle GJ13AB6341 was observed near Apartment 222 in Gwalior.,V00035,Field_Log,Automated_Camera,EV11188,0.83,2025-03-18 06:02:47
OBS000189,PATROL,PERSON,P00053,L00420,2026-12-16 10:18:52,An observation associated Raj Gupta with the area around Station 622; corroboration is required.,V00350,Field_Log,CCTV_System,EV11189,0.96,2026-12-27 07:59:45
OBS000190,INTELLIGENCE,VEHICLE,V00959,L01301,2025-06-06 18:21:02,An observation associated GJ58AB5233 with the area around Mall 22; corroboration is required.,V00959,Field_Log,CCTV_System,EV11190,0.90,2025-04-26 22:41:32
OBS000191,ANPR,PERSON,P01627,L01628,2026-12-06 20:50:31,Source ANPR recorded Kabir Joshi at Mall 766 around 20:50.,,CCTV_Network,Officer,EV11191,0.92,2025-05-19 07:57:23
OBS000192,FIELD_OBSERVATION,PERSON,P03890,L01260,2026-03-15 17:38:07,An observation associated Aditya Sharma with the area around Junction 914; corroboration is required.,,CCTV_Network,Automated_Camera,EV11192,0.75,2026-12-08 21:02:20
OBS000193,CCTV,VEHICLE,V01060,L00993,2026-12-27 13:26:55,Vehicle MH49CD5775 was observed near Industrial Area 42 in Nagpur.,V01060,CCTV_Network,Automated_Camera,EV11193,0.76,2026-05-19 18:00:00
OBS000194,SURVEILLANCE,VEHICLE,V01014,L00472,2026-04-08 16:49:09,Vehicle DL53CD9349 was observed near Office 714 in Ahmedabad.,V01014,ANPR_System,Officer,EV11194,0.87,2026-08-29 14:17:18
OBS000195,PATROL,PERSON,P01556,L01411,2025-02-16 23:41:32,Source PATROL recorded Arjun Rathore at Apartment 343 around 23:41.,,Field_Log,CCTV_System,EV11195,0.83,2025-08-01 14:43:41
OBS000196,INTELLIGENCE,PERSON,P00201,L00133,2026-04-14 14:23:15,An observation associated Raj Bansal with the area around Apartment 502; corroboration is required.,,CCTV_Network,Patrol_Unit,EV11196,0.74,2026-07-03 11:32:24
OBS000197,ANPR,PERSON,P01645,L00680,2026-07-21 02:01:37,An observation associated Vikram Mehta with the area around Office 956; corroboration is required.,,ANPR_System,Analyst,EV11197,0.79,2025-01-19 22:24:05
OBS000198,FIELD_OBSERVATION,PERSON,P02274,L02082,2026-11-03 08:53:09,Person Varun Jain was observed near Junction 181 in Mumbai.,,Field_Log,CCTV_System,EV11198,0.90,2025-01-21 09:41:57
OBS000199,CCTV,PERSON,P03723,L00330,2026-08-19 06:56:08,Source CCTV recorded Yash Singh at Market 833 around 06:56.,,ANPR_System,Analyst,EV11199,0.81,2025-06-12 00:40:34
OBS000200,SURVEILLANCE,PERSON,P03937,L00371,2025-04-09 11:42:40,Source SURVEILLANCE recorded Riya Singh at Market 944 around 11:42.,V00634,Field_Log,Automated_Camera,EV11200,0.96,2025-09-26 13:19:39
OBS000201,PATROL,PERSON,P02764,L01968,2025-04-09 14:11:58,Person Mohit Patel was observed near Office 443 in Nagpur.,,Field_Log,Officer,EV11201,0.81,2026-06-23 10:25:04
OBS000202,INTELLIGENCE,VEHICLE,V00369,L01575,2026-05-24 21:51:03,Source INTELLIGENCE recorded KA90JK1664 at Warehouse 34 around 21:51.,V00369,CCTV_Network,CCTV_System,EV11202,0.88,2026-11-03 22:55:22
OBS000203,ANPR,ACCOUNT,A01184,L00270,2025-07-27 14:49:30,Account ACCT****9354 was observed near Market 574 in Indore.,,ANPR_System,CCTV_System,EV11203,0.80,2026-11-15 21:28:02
OBS000204,FIELD_OBSERVATION,PERSON,P01647,L01024,2026-11-11 01:58:33,Source FIELD_OBSERVATION recorded Mohit Verma at Office 557 around 01:58.,,CCTV_Network,Automated_Camera,EV11204,0.74,2026-12-10 04:12:11
OBS000205,CCTV,VEHICLE,V00172,L00675,2026-04-17 17:48:49,Source CCTV recorded UP78JK8763 at Road 228 around 17:48.,V00172,Synthetic_Intelligence_Feed,CCTV_System,EV11205,0.95,2026-03-13 19:20:45
OBS000206,SURVEILLANCE,PERSON,P02452,L01200,2026-01-30 22:07:26,Person Meera Agarwal was observed near Warehouse 996 in Kanpur.,,ANPR_System,Patrol_Unit,EV11206,0.77,2025-04-10 03:11:33
OBS000207,PATROL,ORGANIZATION,O0387,L01534,2026-09-14 02:35:31,Source PATROL recorded Gupta Solutions at Mall 865 around 02:35.,,Field_Log,Patrol_Unit,EV11207,0.92,2026-11-17 19:12:57
OBS000208,INTELLIGENCE,PERSON,P03348,L01564,2026-01-31 08:29:20,Source INTELLIGENCE recorded Amit Joshi at Road 742 around 08:29.,,Field_Log,Patrol_Unit,EV11208,0.96,2025-02-10 18:35:16
OBS000209,ANPR,PERSON,P00519,L01416,2026-03-01 09:48:48,An observation associated Aarav Joshi with the area around Market 342; corroboration is required.,,CCTV_Network,Automated_Camera,EV11209,0.94,2025-12-10 18:42:16
OBS000210,FIELD_OBSERVATION,PERSON,P03291,L02427,2025-04-21 12:24:08,An observation associated Ananya Tiwari with the area around Warehouse 518; corroboration is required.,V00589,Synthetic_Intelligence_Feed,Officer,EV11210,0.92,2025-10-21 22:50:12
OBS000211,CCTV,VEHICLE,V00121,L02178,2025-08-02 17:29:15,Vehicle KA82CD8742 was observed near Apartment 369 in Nagpur.,V00121,Synthetic_Intelligence_Feed,Analyst,EV11211,0.91,2026-12-19 22:02:36
OBS000212,SURVEILLANCE,VEHICLE,V00826,L01693,2026-05-11 23:45:47,Vehicle MH29CD7794 was observed near Industrial Area 620 in Jaipur.,V00826,Synthetic_Intelligence_Feed,Automated_Camera,EV11212,0.83,2026-07-03 02:02:42
OBS000213,PATROL,ORGANIZATION,O0415,L02318,2025-11-23 01:03:47,An observation associated Jain Transport with the area around Warehouse 423; corroboration is required.,,CCTV_Network,Patrol_Unit,EV11213,0.76,2026-04-07 05:54:27
OBS000214,INTELLIGENCE,PERSON,P02358,L01914,2025-06-18 16:57:08,An observation associated Ananya Joshi with the area around Road 608; corroboration is required.,,CCTV_Network,Officer,EV11214,0.81,2025-08-29 11:33:23
OBS000215,ANPR,VEHICLE,V00591,L00462,2025-04-05 12:33:51,An observation associated DL59JK2253 with the area around Hotel 768; corroboration is required.,V00591,Field_Log,Patrol_Unit,EV11215,0.97,2026-08-31 07:21:03
OBS000216,FIELD_OBSERVATION,PERSON,P01365,L00996,2026-07-10 11:48:29,Person Aditya Malhotra was observed near Mall 690 in Hyderabad.,V00515,Field_Log,Analyst,EV11216,0.82,2026-01-07 07:53:26
OBS000217,CCTV,PERSON,P03114,L00697,2026-05-26 04:56:57,Source CCTV recorded Ankit Khan at Market 896 around 04:56.,,Synthetic_Intelligence_Feed,CCTV_System,EV11217,0.78,2026-11-27 14:34:27
OBS000218,SURVEILLANCE,ORGANIZATION,O0261,L01066,2025-08-02 08:08:21,An observation associated Sharma Services with the area around Hotel 552; corroboration is required.,,ANPR_System,Analyst,EV11218,0.93,2026-10-15 20:49:07
OBS000219,PATROL,VEHICLE,V00805,L02334,2026-08-08 16:59:56,An observation associated RJ67EF6237 with the area around Industrial Area 20; corroboration is required.,V00805,Synthetic_Intelligence_Feed,Patrol_Unit,EV11219,0.86,2026-11-07 09:42:22
OBS000220,INTELLIGENCE,PERSON,P02305,L02114,2026-01-16 14:44:00,Person Mohit Tiwari was observed near Mall 959 in Bhopal.,V01139,ANPR_System,Automated_Camera,EV11220,0.77,2026-03-22 21:56:13
OBS000221,ANPR,PERSON,P02456,L00924,2025-11-02 04:32:06,An observation associated Priya Malhotra with the area around Road 744; corroboration is required.,,Field_Log,Analyst,EV11221,0.93,2026-11-13 13:52:19
OBS000222,FIELD_OBSERVATION,VEHICLE,V01124,L00191,2025-09-05 16:04:22,Vehicle MP35EF9228 was observed near Market 882 in Lucknow.,V01124,Field_Log,CCTV_System,EV11222,0.86,2026-02-11 03:09:56
